time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-28 00:00:00+00:00,2,1,,
2024-07-01 00:00:00+00:00,2,1,,
2024-07-02 00:00:00+00:00,1,1,,
2024-07-04 00:00:00+00:00,3,3,,
2024-07-05 00:00:00+00:00,1,1,,
2024-07-07 00:00:00+00:00,1,1,,
2024-07-10 00:00:00+00:00,1,1,,
