time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-20 00:00:00+00:00,3,1,12.0,3.0
2024-06-21 00:00:00+00:00,2,2,,
2024-06-22 00:00:00+00:00,1,1,,
2024-06-23 00:00:00+00:00,1,1,,
2024-06-24 00:00:00+00:00,3,2,,
2024-06-26 00:00:00+00:00,3,1,,
2024-06-28 00:00:00+00:00,2,1,,
2024-07-01 00:00:00+00:00,2,1,,
2024-07-02 00:00:00+00:00,1,1,,
